,ID,ZooID,location,mean_probability,category,kind,field_flavor,state,status,truth,stage,object_id,x,y,markers_in_object,skill_sum,markers_in_field,people_marking_objects,people_marking_field,people_looking_at_field,object_size,field_name,object_name,object_flavor
10,5183f151e4bb2102190040cf,ASW0000csv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190040cf.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,10,407.64725024593497,317.7743175861433,370,80.75607238884757,425,342,357,394,5.396703192344379,ASW0000csv.png,10_ASW0000csv.png,simulated lensed galaxy
11,5183f151e4bb2102190040cf,ASW0000csv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190040cf.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,11,289.56871620880634,262.0425798998892,19,0.6770853594708794,425,19,357,394,3.287456636999241,ASW0000csv.png,11_ASW0000csv.png,dud
12,5183f151e4bb2102190040cf,ASW0000csv,http://spacewarps.org/subjects/standard/5183f151e4bb2102190040cf.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,12,325.35343763563367,380.8923014662001,18,1.4964815828478297,425,18,357,394,4.79419710124793,ASW0000csv.png,12_ASW0000csv.png,dud
13,5183f151e4bb21021900f9cb,ASW0001dcb,http://spacewarps.org/subjects/standard/5183f151e4bb21021900f9cb.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,13,99.04219577637726,253.70857380482175,79,34.14194792769655,79,57,57,101,9.16513410662931,ASW0001dcb.png,13_ASW0001dcb.png,simulated lensed quasar
14,5183f151e4bb21021904f851,ASW0006zbl,http://spacewarps.org/subjects/standard/5183f151e4bb21021904f851.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,14,432.2258643308233,191.21106654977385,31,18.850700305038014,33,23,24,28,9.070184075557965,ASW0006zbl.png,14_ASW0006zbl.png,simulated lensing cluster
15,5183f151e4bb210219057720,ASW0007odc,http://spacewarps.org/subjects/standard/5183f151e4bb210219057720.png,0.9999775431884594,training,sim,lensed quasar,active,detected,LENS,1,15,394.6467686013203,315.867406956467,15,9.758613048948853,15,12,12,33,11.88899382466713,ASW0007odc.png,15_ASW0007odc.png,simulated lensed quasar
16,5183f151e4bb2102190052b3,ASW0000gc3,http://spacewarps.org/subjects/standard/5183f151e4bb2102190052b3.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,16,165.48762055334328,142.17011821472835,219,63.73576052430326,235,180,190,397,7.944704926061422,ASW0000gc3.png,16_ASW0000gc3.png,simulated lensed galaxy
17,5183f151e4bb210219024b7d,ASW000381p,http://spacewarps.org/subjects/standard/5183f151e4bb210219024b7d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,17,71.15108555068109,34.7109496997799,116,53.47397763257902,119,68,68,80,8.637850506830823,ASW000381p.png,17_ASW000381p.png,simulated lensed quasar
18,5183f151e4bb210219027d72,ASW0003hwy,http://spacewarps.org/subjects/standard/5183f151e4bb210219027d72.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,18,314.7446729022564,400.56955911900116,73,38.37487454731759,79,51,52,54,8.737121672531167,ASW0003hwy.png,18_ASW0003hwy.png,simulated lensed quasar
19,5183f151e4bb210219027d76,ASW0003hx2,http://spacewarps.org/subjects/standard/5183f151e4bb210219027d76.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,19,141.42918228547,409.2413791517355,87,43.7026062286238,88,58,58,74,11.032108870864883,ASW0003hx2.png,19_ASW0003hx2.png,simulated lensed quasar
20,5183f151e4bb21021901edfd,ASW0002pkt,http://spacewarps.org/subjects/standard/5183f151e4bb21021901edfd.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,20,211.4138468165109,249.7621039914026,109,55.94598877840994,109,58,58,65,12.26763360580273,ASW0002pkt.png,20_ASW0002pkt.png,simulated lensing cluster
21,5183f151e4bb21021903a535,ASW00054c5,http://spacewarps.org/subjects/standard/5183f151e4bb21021903a535.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,21,104.97531269806429,232.68152017607093,121,62.391378670737595,122,68,68,68,8.670407117669365,ASW00054c5.png,21_ASW00054c5.png,simulated lensed quasar
22,5183f151e4bb21021902707a,ASW0003fcq,http://spacewarps.org/subjects/standard/5183f151e4bb21021902707a.png,0.9958348181989242,training,sim,lensed quasar,active,detected,LENS,1,22,409.87137610334764,264.2330472198429,32,18.702047154221866,33,23,23,81,8.70245337671575,ASW0003fcq.png,22_ASW0003fcq.png,simulated lensed quasar
23,5183f151e4bb21021902a046,ASW0003osm,http://spacewarps.org/subjects/standard/5183f151e4bb21021902a046.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,23,369.40474686185553,402.4590444489389,94,44.46634550159636,94,62,62,71,7.362365084623427,ASW0003osm.png,23_ASW0003osm.png,simulated lensed quasar
24,5183f151e4bb21021902780d,ASW0003gul,http://spacewarps.org/subjects/standard/5183f151e4bb21021902780d.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,24,27.413964874930187,208.53163163206017,256,102.9812146613318,257,130,130,133,15.240424805264759,ASW0003gul.png,24_ASW0003gul.png,simulated lensing cluster
25,5183f151e4bb2102190417f4,ASW0005r04,http://spacewarps.org/subjects/standard/5183f151e4bb2102190417f4.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,25,226.0882786078599,279.60627003475395,83,42.19709757043566,83,53,53,55,10.390984355941836,ASW0005r04.png,25_ASW0005r04.png,simulated lensed galaxy
26,5183f151e4bb2102190681c9,ASW000951l,http://spacewarps.org/subjects/standard/5183f151e4bb2102190681c9.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,26,142.97762354431538,41.47050381129355,45,23.95304949800925,45,26,26,26,8.19269651971898,ASW000951l.png,26_ASW000951l.png,simulated lensed quasar
27,5183f151e4bb2102190681c6,ASW000951i,http://spacewarps.org/subjects/standard/5183f151e4bb2102190681c6.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,27,410.8293716614127,126.40237258269731,43,19.985877707017785,43,35,35,37,7.043796773163062,ASW000951i.png,27_ASW000951i.png,simulated lensed galaxy
28,5183f151e4bb21021906888e,ASW00096dq,http://spacewarps.org/subjects/standard/5183f151e4bb21021906888e.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,28,253.20987897096168,378.5859974158169,25,12.15706491691181,25,20,20,20,7.967642843822591,ASW00096dq.png,28_ASW00096dq.png,simulated lensing cluster
29,5183f151e4bb210219011690,ASW0001j0w,http://spacewarps.org/subjects/standard/5183f151e4bb210219011690.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,29,147.54491786697875,81.51632969062128,189,78.45180858534621,192,117,117,121,10.561063525986167,ASW0001j0w.png,29_ASW0001j0w.png,simulated lensing cluster
30,5183f151e4bb21021903b52c,ASW00057ho,http://spacewarps.org/subjects/standard/5183f151e4bb21021903b52c.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,30,195.48582762630878,34.73078334502715,175,78.2386480658605,175,96,96,104,23.512188550484826,ASW00057ho.png,30_ASW00057ho.png,simulated lensing cluster
31,5183f151e4bb21021903b52a,ASW00057hm,http://spacewarps.org/subjects/standard/5183f151e4bb21021903b52a.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,31,200.51334859361808,174.60845822882013,151,67.83138531427201,151,88,88,95,9.817917743467039,ASW00057hm.png,31_ASW00057hm.png,simulated lensed quasar
32,5183f151e4bb21021900b835,ASW00010dx,http://spacewarps.org/subjects/standard/5183f151e4bb21021900b835.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,32,109.34093591983938,330.86356320473516,202,87.17599667140192,203,122,122,127,18.6982748701569,ASW00010dx.png,32_ASW00010dx.png,simulated lensing cluster
33,5183f151e4bb210219003715,ASW0000avp,http://spacewarps.org/subjects/standard/5183f151e4bb210219003715.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,33,132.34959354022163,276.2731634970819,538,117.83992525149696,561,375,378,397,11.996602867536259,ASW0000avp.png,33_ASW0000avp.png,simulated lensing cluster
34,5183f151e4bb210219003715,ASW0000avp,http://spacewarps.org/subjects/standard/5183f151e4bb210219003715.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,34,176.99496459960938,22.635925489071933,11,0.31954729950872995,561,11,378,397,3.9936454535154158,ASW0000avp.png,34_ASW0000avp.png,dud
35,5183f151e4bb21021901d033,ASW0002joz,http://spacewarps.org/subjects/standard/5183f151e4bb21021901d033.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,35,382.1215824373224,199.2512932387616,174,78.48510945290214,177,98,98,105,10.014875474956511,ASW0002joz.png,35_ASW0002joz.png,simulated lensed quasar
36,5183f151e4bb21021902f632,ASW00045rm,http://spacewarps.org/subjects/standard/5183f151e4bb21021902f632.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,36,198.03397974698134,319.0446438022489,85,43.753445517010945,85,42,42,44,14.663485585564233,ASW00045rm.png,36_ASW00045rm.png,simulated lensing cluster
37,5183f151e4bb210219001564,ASW0000484,http://spacewarps.org/subjects/standard/5183f151e4bb210219001564.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,37,16.595649030266465,123.60022623706942,180,51.3082921322276,200,142,154,381,11.645014283927441,ASW0000484.png,37_ASW0000484.png,simulated lensed quasar
38,5183f151e4bb210219001564,ASW0000484,http://spacewarps.org/subjects/standard/5183f151e4bb210219001564.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,38,290.6035926433974,413.0464977725534,8,0.3083985015928246,200,6,154,381,7.3068014313959315,ASW0000484.png,38_ASW0000484.png,dud
39,5183f151e4bb2102190061ba,ASW0000jay,http://spacewarps.org/subjects/standard/5183f151e4bb2102190061ba.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,39,330.2215360527777,317.63960964828425,236,71.95978172583904,286,167,188,383,8.969349058609497,ASW0000jay.png,39_ASW0000jay.png,simulated lensed quasar
40,5183f151e4bb2102190061ba,ASW0000jay,http://spacewarps.org/subjects/standard/5183f151e4bb2102190061ba.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,40,280.0333312988281,156.6449996948242,10,0.27956862688588674,286,10,188,383,6.25323070235916,ASW0000jay.png,40_ASW0000jay.png,dud
41,5183f151e4bb2102190061ba,ASW0000jay,http://spacewarps.org/subjects/standard/5183f151e4bb2102190061ba.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,41,116.54582977294922,15.145832061767578,4,0.07442836957543714,286,4,188,383,7.952154702864874,ASW0000jay.png,41_ASW0000jay.png,dud
42,5183f151e4bb2102190061ba,ASW0000jay,http://spacewarps.org/subjects/standard/5183f151e4bb2102190061ba.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,42,214.30594744001115,404.7099176134382,7,0.6547138400102746,286,6,188,383,16.640051561868408,ASW0000jay.png,42_ASW0000jay.png,dud
43,5183f151e4bb21021902aed7,ASW0003ro7,http://spacewarps.org/subjects/standard/5183f151e4bb21021902aed7.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,43,386.61647547834684,394.97278063878656,86,44.307077716231575,92,51,53,71,13.576019310061724,ASW0003ro7.png,43_ASW0003ro7.png,simulated lensing cluster
44,5183f151e4bb2102190339e8,ASW0004j54,http://spacewarps.org/subjects/standard/5183f151e4bb2102190339e8.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,44,156.8960281083904,343.6551727145912,124,55.80016656811284,125,107,107,114,6.96826962229119,ASW0004j54.png,44_ASW0004j54.png,simulated lensed galaxy
45,5183f151e4bb2102190085cf,ASW0000qfj,http://spacewarps.org/subjects/standard/5183f151e4bb2102190085cf.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,45,76.76252543284129,117.25582124388278,430,97.88193222805569,446,381,386,418,5.50766527714744,ASW0000qfj.png,45_ASW0000qfj.png,simulated lensed galaxy
46,5183f151e4bb210219032978,ASW0004fw8,http://spacewarps.org/subjects/standard/5183f151e4bb210219032978.png,0.999988118008218,training,sim,lensed galaxy,active,detected,LENS,1,46,9.155520645540879,303.03743754462863,29,16.571129403029285,31,23,24,80,6.276810506322834,ASW0004fw8.png,46_ASW0004fw8.png,simulated lensed galaxy
47,5183f151e4bb21021900fcf8,ASW0001dyw,http://spacewarps.org/subjects/standard/5183f151e4bb21021900fcf8.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,47,252.2255322064493,83.66525311238577,110,48.29084855149492,117,104,107,189,5.871468358442264,ASW0001dyw.png,47_ASW0001dyw.png,simulated lensed quasar
48,5183f151e4bb21021900d0d0,ASW000158w,http://spacewarps.org/subjects/standard/5183f151e4bb21021900d0d0.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,48,57.25431175012697,98.22788978312238,235,92.66130474444998,243,155,156,168,8.97818676779461,ASW000158w.png,48_ASW000158w.png,simulated lensed quasar
49,5183f151e4bb210219036974,ASW0004sj8,http://spacewarps.org/subjects/standard/5183f151e4bb210219036974.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,49,96.24178806930433,107.58572262157955,139,66.02205217286397,141,85,85,85,7.820106079664678,ASW0004sj8.png,49_ASW0004sj8.png,simulated lensed quasar
50,5183f151e4bb210219012743,ASW0001mbn,http://spacewarps.org/subjects/standard/5183f151e4bb210219012743.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,50,369.24363215577887,373.5642515612928,148,68.44090086700555,151,85,87,146,15.390642091802796,ASW0001mbn.png,50_ASW0001mbn.png,simulated lensing cluster
51,5183f151e4bb21021900e2a1,ASW00018rl,http://spacewarps.org/subjects/standard/5183f151e4bb21021900e2a1.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,51,400.3023115149531,328.89868157772014,212,85.59348056791319,212,124,124,153,9.162620313601746,ASW00018rl.png,51_ASW00018rl.png,simulated lensed quasar
52,5183f151e4bb21021905c6c0,ASW000843k,http://spacewarps.org/subjects/standard/5183f151e4bb21021905c6c0.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,52,16.106493268694198,426.30810621071225,21,10.658538556582842,21,21,21,26,3.9610481220836307,ASW000843k.png,52_ASW000843k.png,simulated lensed galaxy
53,5183f151e4bb210219037f4b,ASW0004wuj,http://spacewarps.org/subjects/standard/5183f151e4bb210219037f4b.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,53,202.9908861726391,358.64863144881406,212,100.20431384912033,230,93,93,96,16.043588616160513,ASW0004wuj.png,53_ASW0004wuj.png,simulated lensing cluster
54,5183f151e4bb210219037f4b,ASW0004wuj,http://spacewarps.org/subjects/standard/5183f151e4bb210219037f4b.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,54,232.06505306600073,27.7722558018527,17,5.138459518117298,230,17,93,96,3.5744853833622545,ASW0004wuj.png,54_ASW0004wuj.png,known lens
55,5183f151e4bb21021902f9d0,ASW00046hc,http://spacewarps.org/subjects/standard/5183f151e4bb21021902f9d0.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,55,199.75691082250742,207.81369308967544,101,43.552663903213336,103,84,85,93,6.227643036712964,ASW00046hc.png,55_ASW00046hc.png,simulated lensed galaxy
56,5183f151e4bb210219007602,ASW0000nb6,http://spacewarps.org/subjects/standard/5183f151e4bb210219007602.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,56,43.05976373438843,184.8942785915654,388,125.39898986434886,393,239,240,251,8.414513620236548,ASW0000nb6.png,56_ASW0000nb6.png,simulated lensed quasar
57,5183f151e4bb2102190174e8,ASW00021ns,http://spacewarps.org/subjects/standard/5183f151e4bb2102190174e8.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,57,93.86174462098857,209.1269357805291,109,52.77511175850967,109,75,75,126,9.816695098813696,ASW00021ns.png,57_ASW00021ns.png,simulated lensed quasar
58,5183f151e4bb2102190174e5,ASW00021np,http://spacewarps.org/subjects/standard/5183f151e4bb2102190174e5.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,58,154.34351914830268,210.90240291392593,39,20.6268149548057,39,34,34,70,14.0644889841778,ASW00021np.png,58_ASW00021np.png,simulated lensing cluster
59,5183f151e4bb21021904aff1,ASW0006l0x,http://spacewarps.org/subjects/standard/5183f151e4bb21021904aff1.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,59,315.86889192335855,203.2201254406411,43,23.09133638278678,44,31,31,35,8.152608422403567,ASW0006l0x.png,59_ASW0006l0x.png,simulated lensed galaxy
60,5183f151e4bb2102190590e4,ASW0007tgk,http://spacewarps.org/subjects/standard/5183f151e4bb2102190590e4.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,60,126.7847443546596,170.00002748573777,60,31.545175236295663,60,36,36,38,15.144758555736473,ASW0007tgk.png,60_ASW0007tgk.png,simulated lensed quasar
61,5183f151e4bb21021901ed0a,ASW0002pe2,http://spacewarps.org/subjects/standard/5183f151e4bb21021901ed0a.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,61,196.32937701144888,23.12363150004731,96,45.43546275054397,98,63,64,69,12.4779095255871,ASW0002pe2.png,61_ASW0002pe2.png,simulated lensing cluster
62,5183f151e4bb21021903a472,ASW000546q,http://spacewarps.org/subjects/standard/5183f151e4bb21021903a472.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,62,253.58778409840514,88.89306967824065,88,40.797636897629594,91,79,80,85,7.973365157649654,ASW000546q.png,62_ASW000546q.png,simulated lensed galaxy
63,5183f151e4bb2102190109b6,ASW0001ghi,http://spacewarps.org/subjects/standard/5183f151e4bb2102190109b6.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,63,191.9443085813813,324.1259955813304,207,81.4567658101408,211,136,136,145,12.276311645863817,ASW0001ghi.png,63_ASW0001ghi.png,simulated lensing cluster
64,5183f151e4bb210219020619,ASW0002uc9,http://spacewarps.org/subjects/standard/5183f151e4bb210219020619.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,64,101.59556173449681,26.340534638944742,118,54.559100334248214,119,87,87,88,10.441821930119536,ASW0002uc9.png,64_ASW0002uc9.png,simulated lensing cluster
65,5183f151e4bb21021902a130,ASW0003oz4,http://spacewarps.org/subjects/standard/5183f151e4bb21021902a130.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,65,208.1323839179669,192.14592734364814,126,56.95706970536259,131,80,80,83,14.749121441519458,ASW0003oz4.png,65_ASW0003oz4.png,simulated lensing cluster
66,5183f151e4bb21021900ad75,ASW0000y9h,http://spacewarps.org/subjects/standard/5183f151e4bb21021900ad75.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,66,47.68153383272702,202.6586825940204,241,95.20367086355807,245,161,164,168,12.053361218468014,ASW0000y9h.png,66_ASW0000y9h.png,simulated lensing cluster
67,5183f151e4bb2102190030c9,ASW00009mx,http://spacewarps.org/subjects/standard/5183f151e4bb2102190030c9.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,67,303.5327638108336,229.07539552581835,167,42.01707005687628,174,143,143,146,10.15873407113062,ASW00009mx.png,67_ASW00009mx.png,simulated lensing cluster
68,5183f151e4bb210219027939,ASW0003h2x,http://spacewarps.org/subjects/standard/5183f151e4bb210219027939.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,68,58.737043777274934,350.7497847460054,54,29.298687946504,82,44,54,80,6.165412375992266,ASW0003h2x.png,68_ASW0003h2x.png,simulated lensed galaxy
69,5183f151e4bb210219027939,ASW0003h2x,http://spacewarps.org/subjects/standard/5183f151e4bb210219027939.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,69,120.54379646442524,26.984506250681687,27,14.407673230449554,82,20,54,80,26.619062631257105,ASW0003h2x.png,69_ASW0003h2x.png,simulated lensed galaxy
70,5183f151e4bb21021900cb49,ASW000145l,http://spacewarps.org/subjects/standard/5183f151e4bb21021900cb49.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,70,64.49368795896213,180.96437077728402,111,41.56660199387308,116,107,107,108,11.039158440530846,ASW000145l.png,70_ASW000145l.png,simulated lensing cluster
71,5183f151e4bb21021900339b,ASW0000a6z,http://spacewarps.org/subjects/standard/5183f151e4bb21021900339b.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,71,211.8917841219951,100.95963178006313,275,78.26371751226965,284,225,228,281,5.660113101273008,ASW0000a6z.png,71_ASW0000a6z.png,simulated lensed galaxy
72,5183f151e4bb2102190667e8,ASW0008zxk,http://spacewarps.org/subjects/standard/5183f151e4bb2102190667e8.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,72,384.96902524355266,359.82191805819195,52,28.647777326833165,54,28,28,32,8.799849029083836,ASW0008zxk.png,72_ASW0008zxk.png,simulated lensed quasar
73,5183f151e4bb2102190482ab,ASW0006c2z,http://spacewarps.org/subjects/standard/5183f151e4bb2102190482ab.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,73,172.8477393972715,335.945411584862,35,19.875754730305136,65,24,24,24,13.434594270275195,ASW0006c2z.png,73_ASW0006c2z.png,simulated lensing cluster
74,5183f151e4bb2102190482ab,ASW0006c2z,http://spacewarps.org/subjects/standard/5183f151e4bb2102190482ab.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,74,263.85188748268206,14.451856609657106,30,17.570765929647326,65,19,24,24,19.72595388187511,ASW0006c2z.png,74_ASW0006c2z.png,simulated lensing cluster
75,5183f151e4bb2102190595d7,ASW0007ufr,http://spacewarps.org/subjects/standard/5183f151e4bb2102190595d7.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,75,420.3112859936713,209.68275329613934,29,14.987509347074292,29,27,27,27,6.767312897180112,ASW0007ufr.png,75_ASW0007ufr.png,simulated lensing cluster
76,5183f151e4bb210219056970,ASW0007lo0,http://spacewarps.org/subjects/standard/5183f151e4bb210219056970.png,4.042923943276575e-07,training,sim,lensing cluster,active,undecided,LENS,1,76,186.94038974619303,17.549904641251715,13,7.6068971991086345,16,10,10,42,15.23743238141667,ASW0007lo0.png,76_ASW0007lo0.png,simulated lensing cluster
77,5183f151e4bb21021900ab0d,ASW0000xsd,http://spacewarps.org/subjects/standard/5183f151e4bb21021900ab0d.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,77,211.83178912244622,169.15560879822712,92,41.31547405361198,102,71,75,162,6.202579182505048,ASW0000xsd.png,77_ASW0000xsd.png,simulated lensed galaxy
78,5183f151e4bb21021900ab0d,ASW0000xsd,http://spacewarps.org/subjects/standard/5183f151e4bb21021900ab0d.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,78,242.60474650065103,253.33854166666666,9,2.00733732976611,102,7,75,162,8.65539985928439,ASW0000xsd.png,78_ASW0000xsd.png,dud
79,5183f151e4bb210219020c29,ASW0002vjd,http://spacewarps.org/subjects/standard/5183f151e4bb210219020c29.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,79,405.081441565434,174.55764148945224,163,74.85576397341606,173,97,98,117,13.513595631853896,ASW0002vjd.png,79_ASW0002vjd.png,simulated lensing cluster
80,5183f151e4bb210219031dc4,ASW0004dl0,http://spacewarps.org/subjects/standard/5183f151e4bb210219031dc4.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1,80,158.57029824758274,50.49897519887849,60,31.404922487197993,62,51,52,76,6.482639533886275,ASW0004dl0.png,80_ASW0004dl0.png,simulated lensed galaxy
81,5183f151e4bb210219068d45,ASW00097b9,http://spacewarps.org/subjects/standard/5183f151e4bb210219068d45.png,1.0,training,sim,lensing cluster,active,detected,LENS,1,81,56.3066572099713,395.23770705069313,52,27.82291432110492,52,29,29,30,13.510613528888545,ASW00097b9.png,81_ASW00097b9.png,simulated lensing cluster
82,5183f151e4bb21021904bd34,ASW0006nn8,http://spacewarps.org/subjects/standard/5183f151e4bb21021904bd34.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,82,7.961681996621422,189.89444432190786,44,25.585207547203023,44,30,30,34,8.880151392673831,ASW0006nn8.png,82_ASW0006nn8.png,simulated lensed quasar
83,5183f151e4bb21021903e35a,ASW0005gm2,http://spacewarps.org/subjects/standard/5183f151e4bb21021903e35a.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,83,102.30208413344909,162.53003267525557,52,26.692794363100017,52,36,36,67,9.087435331930024,ASW0005gm2.png,83_ASW0005gm2.png,simulated lensed quasar
84,5183f151e4bb210219016dde,ASW000209q,http://spacewarps.org/subjects/standard/5183f151e4bb210219016dde.png,1.0,training,sim,lensed quasar,active,detected,LENS,1,84,377.64393409563013,274.1019769362881,197,89.33176798038629,201,119,119,129,8.65067023396531,ASW000209q.png,84_ASW000209q.png,simulated lensed quasar
